OPE_ID,SCH_NM,YEAR,SANC_DESC,REAS_DESC
01096900,Aladdin Beauty College #13,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01229900,Aladdin Beauty College #19,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01249200,Aladdin Beauty College #26,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02281400,Aladdin Beauty College #3,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03032200,Aladdin Beauty College #32,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02281500,Aladdin Beauty College #7,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02281600,Aladdin Beauty College #15,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01248200,ATI Technical Training Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02596600,ATI - Career Training Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02314400,Bish Mathis Inst,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02325500,Brazos Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02074100,Capitol City Trade & Technical School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02494600,Chenier,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03021700,Chenier,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03026800,Chenier,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02494500,Chenier Business School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01090900,Concorde Career Inst,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00496700,Durham College of El Paso,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01005800,Draughon's College of Business,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02100700,Aladdin Beauty College #8,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02527500,Houston Training Schools,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02331300,Interactive Learning Systems,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00908200,International Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02617900,Le Hair Design College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00835300,Lincoln Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00948200,Mansfield Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02526300,Marshall College of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00778400,Massey Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00360300,Ranger College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02220100,San Antonio Trade School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02548800,South Texas Vocational Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02549400,South Texas Vocational Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02218500,South Texas Vocational Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02206500,Spring Branch Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02352600,Temple Academy of Cosmetology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02211500,Texas Vocational School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02224600,Tri-State Cosmetology Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02282200,Skiles University of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02076400,Vogue Beauty College #9,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02352400,Vogue College of Cosmetology #25,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02159200,American Technical Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02247200,Medical Careers Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02155200,Flair Beauty Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01163100,"D-Jay's School of Beauty, Arts & Sciences",1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02582500,Delta Career College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01196300,Delta Junior College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02260200,Diesel Driving Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02518200,Jocelyn Daspit Beauty Colleges Jeffeson Branch,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01184100,John Jay Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02620100,Louisiana Hair Design College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01287900,Pat Goins Benton Road Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02323100,Pat Goins Shreveport Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01115300,Phillips Junior College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01261100,Ronnie & Dormans School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00527900,Greater Lowell Regional Vocational Technical School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02204100,New England Tractor Trailer Training School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02494700,Baltimore Studio of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02344400,Gordon Phillips School of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02495100,Maryland Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02337600,Northwest Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02524300,Roberts Institute of Hair Design of Brooklyn,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00459400,"Detroit Business Institute, Southfield",1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03005700,Detroit Business Institute - Downriver,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02088200,Jordan College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01047000,Kalamazoo Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00755300,Michigan Career Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02536200,National Education Center National Institute of Tech Campus,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02568900,Professional Drivers Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02117900,Ross Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02180100,Ross Medical Education Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02339700,Ross Medical Education Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02555500,Technical Career Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00973200,Virginia Farrell Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00973500,Virginia Farrell Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01229100,Wright Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02493900,American School of Cosmetology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02230200,Beauty International School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00965700,Career Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02290700,International Hair Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00471000,Kansas City Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00985700,Kirkville College of Cosmetology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02154900,Missouri School of Barbering & Hairstyling-St. Louis,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02292900,Perryville Area Career and Technology Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02336600,Progressive Hair Arts Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02105600,Vatterott Educational Centers,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02249900,Delta Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02251700,Foster's Cosmetology College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02356500,American Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00922100,Phillips Colleges,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01190400,Phillips Junior College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03023000,Advance Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01026400,South College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02528400,Charlotte Diesel Driving School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00520900,Miller Motte Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02106000,Davids Head College of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02490300,Omaha Opportunities Industrialization Center,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02216700,Bilingual Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02223900,Drake College of Business,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02533100,International Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02310400,Nevada Career School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
03025300,Academy for Career Education,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00995800,Hicks Academy of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02276500,Portsmouth School of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00953700,Virginia School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02247800,Wenatchee College of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02499700,Career Development Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02499800,Career Development Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02581300,Career Development Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02319500,Charles Academy of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02346700,Rhones Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01123700,Southern Community College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02284200,New Tyler Barber College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02197700,Pat Goins Pine Bluff Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00902200,Associated Technical College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02132400,Barclay College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02114400,Kenneth's College of Hairstyling,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01301000,Lancaster Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00714900,Newberry Schools of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00718700,North Adrian's Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00125900,Palo Verde College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00450200,City College of San Francisco,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02593500,Southwest College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01244600,Universal College of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02120200,Washington DC Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02316100,International Career Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02246700,Martin College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02154700,Miami Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02286700,Mr. Arnold's Excellence Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02154100,Romar Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02303100,Sarasota Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00893900,Cannella School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02295500,Cannella School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01055800,Debbie's School of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02166800,John Amico's School of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02216600,Moler Hairstyling College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00947600,Mr. Johns School of Cosmetology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01006200,Metropolitan Community College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01197100,Trend Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00971700,Vogue Academy of Beauty Culture,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01150600,Indiana Barber/Stylist College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00961300,Merrillville Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01291600,Hair Design School (The),1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02058000,Art of Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02234000,Cameron College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02541700,Coastal College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01081000,Commercial College of Baton Rouge,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01024500,Commercial College of Shreveport,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01006300,Delta Career College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00733300,Louisiana Technical College - Jefferson Campus Metairie,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02055600,Larry's Academy of Hairstyling,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02154500,Larry's Academy of Hairstyling,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02585400,Professional Career Ctr,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02269300,Stevenson's Academy of Hair Design,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02323800,Gaither & Company Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02355500,National Career College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00943500,Phillips Junior College At Birmingham,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02285000,Scientific Beauty Academy,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01114900,Capital City Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00747400,Capitol City Junior College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00525000,Cotton Boll Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00704400,Crowley's Ridge Technical Institute,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00446900,Draughon Business College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02272400,Eastern College of Health Vocations,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02343100,Northwest Arkansas College of Cosmetology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00786200,Pat Goins Jonesboro Beauty School,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02062000,ABC Technical & Trade Schools,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02317800,American Institute of Technology,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00892300,Classic Beauty Colleges,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01019400,Classic Beauty Colleges,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00518600,Lamson Junior College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02336800,Portable Practical Educational Preparatory Trng Center for Employment,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01228200,United Academy of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02573300,Advance School of Driving,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02059600,Al Tate Beauty College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
01031400,American Technical College for Car Train,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00111900,Barstow Community College,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
00705000,Bay Vista College of Beauty,1991,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 30.0% or greater
02590500,Alabama College of Cosmetology,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00524800,C. A. Fredd State Technical College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02499700,Career Development Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02499800,Career Development Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02581300,Career Development Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00105900,Lawson State Community College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02346700,Rhones Beauty College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02239300,Rice College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02285000,Scientific Beauty Academy,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00108700,Arkansas Baptist College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00525000,Cotton Boll Technical Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00704400,Crowley's Ridge Technical Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02343100,Northwest Arkansas College of Cosmetology,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02197700,Pat Goins Pine Bluff Beauty School,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00892300,Classic Beauty Colleges,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01019400,Classic Beauty Colleges,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02336800,Portable Practical Educational Preparatory Trng Center for Employment,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01228200,United Academy of Beauty,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02342400,Academy of Radio & TV Broadcasting,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02520400,Adrians Beauty College of Turlock,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02573300,Advance School of Driving,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02059600,Al Tate Beauty College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01307400,American Beauty College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01031400,American Technical College for Car Train,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00902200,Associated Technical College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02553100,Associated Technical College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02553500,Associated Technical College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02523000,Avtech Institute,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02132400,Barclay College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00111900,Barstow Community College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02344900,California Career College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02520200,California Career School,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02541800,Canterbury Career Schools of Sacramento,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02313800,Consolidated Welding Schools,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02069600,Dean's Westside Beauty College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02141300,Dickinson Warren College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00927900,Edutek Professional Colleges,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00859700,Feather River Community College,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02608800,Iade American Schools,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01202400,Jon et Dee,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02065800,Jon Et Dee,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02059300,Joseph's School of Hair Design,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01301000,Lancaster Beauty School,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
02623300,Lederwolff Culinary Academy,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
01186600,Lu Ross Academy,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00720500,Marinello Schools of Beauty,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
00747600,Marinello Schools of Beauty,1991,"Limitation, suspension, or termination of Title IV",One CDR exceeding 50.0% or 40.0% without at least a 5-point improvement
