OPE_ID,SCH_NM,YEAR,SANC_DESC,REAS_DESC
02538300,Delta College of Arts & Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03011200,Domestic Health Care Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00748200,TAD Technical Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00854800,Hickox School of Information Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01151000,Bryman Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01206800,Mansfield Beauty Schools,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01292100,"Blaine, The Beauty Career Schools",1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02204100,New England Tractor Trailer Training School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02344400,Gordon Phillips School of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02494700,Baltimore Studio of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01185800,Olympia College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01315500,O\E Learning Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02495800,Focus: Hope Machinist Training Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02498300,Virginia Farrell Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02519400,Ferrari's School of Cosmetology & Advanced Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03008100,American College of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02187200,North  Central Career Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01151700,American Career College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02302800,Mississippi College of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02552700,Advance School of Cosmetology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01170800,Natural Motion Institute of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02223700,New Horizons Institute of Cosmetology (aka) New Horizons Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02252700,Concorde School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02619000,Boardwalk & Marina Casino Dealer School of Atlantic City,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00482500,Taylor Business Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00751800,Apex Technical School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00752200,Continental School of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00775100,Richard I School of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00972700,Flexer Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01103100,Technical Career Institutes,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01191500,Drake Business School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01191700,Drake School of Manhattan,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01191800,Drake School of the Bronx,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01197900,Blake Business School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02253200,Superior Career Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02294900,Institute of Audio Research,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02583700,Municipal Training Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01153400,Sawyer College of Business,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02103800,Ohio State College of Barber Styling,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02152600,MTI Business College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02497800,Greene County Career Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02608100,M'Lord's Lakewood School of Cosmetology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02088500,Climate Control Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02510300,Beauty Technical College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00778000,New Castle School of Trades,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02262700,Delaware County Institute of Training,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02307500,Thomas Serra Philadelphia Academy of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02319300,Computer Learning Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02328300,Chris Logan Career College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00528200,Tennessee Technology Center at Hartsville,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00528300,Tennessee Technology Center - New Bern,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00956700,Tennessee School of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00956800,Tennessee School of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01043900,Southwest Tennessee Community College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02285200,Hair Design School (The),1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02306700,Fort Worth Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02312600,Aladdin Beauty College #27,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02357700,Academy of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02567200,Office Career Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03003800,Anderson County Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02494400,Computer Dynamics Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02184200,Everett Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02504900,Academy of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02261100,Modern Trend Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00569800,Douglas MacArthur State Technical College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02319500,Charles Academy of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02323800,Gaither & Company Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00704400,Crowley's Ridge Technical Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02145900,Rice Belt Vocational School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02284200,New Tyler Barber College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02339800,Southern Institute of Cosmetology - Main Campus,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02599100,Remington College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01019400,Classic Beauty Colleges,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00111900,Barstow Community College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00127200,San Bernardino Valley College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00718700,North Adrian's Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00720300,Richards Beauty Colleges,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00841600,Richards Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01244600,Universal College of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01265000,Elegante Beauty Colleges,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01307700,Page Antelope Valley Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01309500,Salon Success Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02059800,Paris Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02091200,Elegance International,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02125000,Career Academy of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02141300,Dickinson Warren College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02221300,Elegante Beauty Colleges,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02228600,Jerrylee Beauty College - Roseville,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02312400,Institute of Computer Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02313800,Consolidated Welding Schools,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02353900,Dootson School of Trucking,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02520200,California Career School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02521300,International Dealers School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02543400,Brownson Technical School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02555200,Golden State School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02573300,Advance School of Driving,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02589200,Healthstaff Training Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02593300,Heald College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02599900,Sierra Hi-Tech,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02613900,Computer Business College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02619600,College for Early Childhood Educators (The),1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00903300,Pueblo College of Business & Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01088700,Connecticut Business Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02279200,Dudley Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00560500,Pinellas Technical Education Center - Clearwater Campus,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00910400,Riverside Hairstyling Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01021000,Prospect Hall School of Business,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02115300,Pinellas Technical Education Centers - St. Petersburg Campus,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02140900,Hair Design School (The),1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02148300,Manhattan Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02154100,Romar Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02154700,Miami Technical Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02182400,Omni Technical School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02186300,Avanti Hair Tech,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02189400,Ray-Mar Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02205600,Palm Beach Beauty & Barber School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02266300,Rehberg's Hairstyling Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02337300,Academy of Creative Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02338400,Fort Pierce Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02508700,Omni Technical School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02575800,Avanti Hair Tech,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02598100,Florida Technical College - Tampa,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02601800,Hialeah Technical Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02601900,Miami Institute of Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02623400,RTI Technical Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03026700,Avanti Hair Tech,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03072900,Avanti Hair Tech,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00576300,Central Georgia Technical College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02266200,American Professional Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02284300,Interactive College of Technology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02346400,Lady Helen's School of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00893900,Cannella School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00945500,Coiffure School of Cosmetology Arts & Sciences,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01006200,Metropolitan Community College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01181000,Taylor Business Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01197100,Trend Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02166800,John Amico's School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02185400,Saint Augustine College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02286100,Naes College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02295500,Cannella School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02349500,Cannella School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02549900,Consumer Electronics Training Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02580900,Blue Island School of Cosmetology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00961300,Merrillville Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01150600,Indiana Barber/Stylist College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02612900,Remington College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00549100,KY Tech - Paducah Area Technology Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01089500,Somerset Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01240400,Lexington Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01259100,Marion County Area Technology Center,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01291600,Hair Design School (The),1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02163000,Winchester Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02252900,Kentucky College of Barbering & Hairstyling,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02340800,J & M Academy of Cosmetology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02351700,Donta School of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02526100,Jenny Lea Academy of Cosmetology,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00462100,Ayers Institute,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00967400,Moler Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01163100,"D-Jay's School of Beauty, Arts & Sciences",1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01261100,Ronnie & Dormans School of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01282300,Pat Goins Ruston Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01287900,Pat Goins Benton Road Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01288000,Pat Goins Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02055600,Larry's Academy of Hairstyling,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02191800,Moler Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02234000,Cameron College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02269300,Stevenson's Academy of Hair Design,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02323100,Pat Goins Shreveport Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02522400,Abbeville Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02526900,Moler Beauty College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02556000,Angelo's School of Cosmetology Arts & Science,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02620100,Louisiana Hair Design College,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00912900,Learning Institute for Beauty Sciences,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02313300,Lanewton School of Beauty Culture,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02331000,Maryland Beauty Academy of Essex,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02337600,Northwest Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02495100,Maryland Beauty Academy,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00973200,Virginia Farrell Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00973400,Virginia Farrell Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00973600,Virginia Farrell Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01065600,State College of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01071200,State College of Beauty,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01164600,Virginia Farrell Beauty School,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01255500,M.J. Murphy Beauty College of Saginaw,1994,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
