OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,Country,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30
021805,Middlesex University,Bramley Road,London,ZZ,,,,ENGLAND N14 4Y2,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,3,33.3,*,FL,1998,0,0,50,*,FL,1997,1,3,33.3,*,FL,,F,,11,1
021896,University of Groningen,Broerstraat 5,Groningen,ZZ,,,,THE NETHERLANDS 9700  AB,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,0,33.3,*,FL,1998,0,1,33.3,*,FL,1997,1,2,25,*,FL,,F,,11,1
011044,Pontificia Universita San Tommaso,"Largo Angelicum, 1",Rome,ZZ,,,,ITALY 00184,Master's Degree or Doctor's Degree,Frgn Priv,1999,0,3,30,*,FL,1998,1,4,33.3,*,FL,1997,2,3,25,*,FL,,F,,11,1
008913,Lakehead University,955 Oliver Road,Thunder Bay,ZZ,,,,"Ontario, CANADA P7B   5E1",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,25,*,FL,1998,1,1,25,*,FL,1997,0,2,0,*,FL,,F,,11,1
010599,Institut D'Etudes Politiques De Paris,"27, Rue Saint-Guillaume",Paris,ZZ,,,,"Cedex-07, FRANCE 75337",Master's Degree or Doctor's Degree,Frgn Pub,1999,1,2,25,*,FL,1998,0,1,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
010976,Instituto Allende,Ancha de San Antonio No. 20,San Miguel de Allende,ZZ,,,,"Guanajuato, MEXICO 37700",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,0,25,*,FL,1998,1,3,14.2,*,FL,1997,0,1,0,*,FL,,F,,11,1
030294,Keele University,Keele Road,Keele,ZZ,,,,"Staffordshire, ENGLAND ST5 5BG",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,25,*,FL,1998,1,3,25,*,FL,1997,0,0,0,*,FL,,F,,11,1
020533,Centro De Estudios Universitarios Xochicalco,Calle San Francisco No. 1139,Ensenada,ZZ,,,,"Baja California, MEXICO 22830",First Professional Degree,Frgn Priv,1999,3,18,20.5,*,FL,1998,2,12,23,*,FL,1997,3,9,20,*,FL,,F,,11,1
006853,McMaster University,1280 Main Street West,Hamilton,ZZ,,,,"Ontario, CANADA L8S   4L8",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,20,*,FL,1998,0,1,20,*,FL,1997,1,3,20,*,FL,,F,,11,1
010159,Pontificia Universita Gregoriana,Piazza Della Pilotta 4,Rome,ZZ,,,,ITALY C.A.P 00187,Master's Degree or Doctor's Degree,Frgn Priv,1999,0,1,20,*,FL,1998,1,1,16.6,*,FL,1997,0,3,14.3,*,FL,,F,,11,1
021835,University of Oxford - Wycliffe Hall,54 Banbury Road,Oxford,ZZ,,,,ENGLAND OX2   6PW,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,20,*,FL,1998,0,1,16.6,*,FL,1997,1,3,20,*,FL,,F,,11,1
006686,University of Ottawa,550 Cumberland,Ottawa,ZZ,,,,"Ontario, CANADA K1N   6N5",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,3,16.6,*,FL,1998,2,6,17.6,*,FL,1997,1,9,6.7,*,FL,,F,,11,1
008400,Universidad de Zaragoza (University of Saragossa),Ciudad Universitaria,Zaragoza,ZZ,,,,SPAIN 50009,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,2,16.6,*,FL,1998,1,4,14.2,*,FL,1997,1,6,7.7,*,FL,,F,,11,1
010866,University of Oxford Magdalen College,High Street,Oxford,ZZ,,,,"Oxon, ENGLAND OX1   4AU",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,3,16.6,*,FL,1998,1,3,25,*,FL,1997,0,0,0,*,FL,,F,,11,1
020987,Fatima College of Medicine,120 McArthur Highway,Valenzuela City,ZZ,,,,"Metro Manila, PHILIPPINES 1405",Master's Degree or Doctor's Degree,Frgn Priv,1999,1,10,15.3,*,FL,1998,1,2,20,*,FL,1997,0,1,0,*,FL,,F,,11,1
009424,Royal Academy of Dramatic Art,62-64 Gower Street,London,ZZ,,,,ENGLAND WC1E  6ED,Non-Degree 3 Plus Years (>= 2700 hours),Frgn Priv,1999,1,4,14.2,*,FL,1998,0,2,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
010584,Vrije Universiteit Brussels,Pleinlaan 2,Brussels,ZZ,,,,BELGIUM B-1050,Master's Degree or Doctor's Degree,Frgn Priv,1999,1,8,14.2,*,FL,1998,1,8,12.5,*,FL,1997,1,5,10,*,FL,,F,,11,1
011062,University of Oxford - Oriel College,Oriel Square,Oxford,ZZ,,,,ENGLAND OX1   4EW,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,4,14.2,*,FL,1998,0,3,20,*,FL,1997,0,0,33.3,*,FL,,F,,11,1
011684,Universidad Autonoma De Nuevo Leon,Cuidad Universitaria,San Nicolas de los Garza,ZZ,,,,MEXICO 66451,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,2,14.2,*,FL,1998,0,7,11.1,*,FL,1997,2,5,12.5,*,FL,,F,,11,1
012275,University of Oxford - Wolfson College,Linton Road,Oxford,ZZ,,,,ENGLAND OX2   6UD,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,5,14.2,*,FL,1998,1,7,16.6,*,FL,1997,2,9,11.8,*,FL,,F,,11,1
008368,Carleton University,1125 Colonel By Drive,Ottawa,ZZ,,,,"Ontario, CANADA K1S   5B6",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,12.5,*,FL,1998,0,3,10,*,FL,1997,1,4,9.1,*,FL,,F,,11,1
008444,Simon Fraser University,8888 University Boulevard,Burnaby,ZZ,,,,"British Columbia, CANADA V5A 1S6",Master's Degree or Doctor's Degree,Frgn Pub,1999,1,9,11.7,*,FL,1998,0,2,14.2,*,FL,1997,1,6,12.5,*,FL,,F,,11,1
012301,Universidad Autonoma De Tamaulipas Facultad De Medicina De Tampico,Centro Universitario Tampico-Madero,Tampico,ZZ,,,,"Tamaulipas, MEXICO 89339",First Professional Degree,Frgn Pub,1999,3,8,11.5,*,FL,1998,0,8,0,*,FL,1997,0,10,5.9,*,FL,,F,,11,1
012811,Instituto Tecnologico de Santo Domingo,"Avenida de Los Proceres, Gala",Santo Domingo,ZZ,,,,DOMINICAN REPUBLIC ******,Master's Degree or Doctor's Degree,Frgn Priv,1999,1,7,11.1,*,FL,1998,0,6,14.2,*,FL,1997,1,5,13.6,*,FL,,F,,11,1
008380,University of Warwick,,Coventry,ZZ,,,,ENGLAND CV4   7AL,Short-Term (300-599 hours),Frgn,1999,0,6,10.5,*,FL,1998,0,7,9.5,*,FL,1997,2,6,10,*,FL,,F,,11,1
008450,Kasturba Medical College,"University Medical, Manipal",Manipal,ZZ,,,,"Karnataka, INDIA 576   119",Short-Term (300-599 hours),Frgn,1999,1,12,10.3,*,FL,1998,1,12,11.1,*,FL,1997,1,5,14.3,*,FL,,F,,11,1
013225,College of Law,"Braboeuf Manor, St Catherines","Guildford, Surrey",ZZ,,,,ENGLAND GU3 1HA,First Professional Degree,Frgn Priv,1999,1,4,10,*,FL,1998,0,4,0,*,FL,1997,0,2,0,*,FL,,F,,11,1
020879,Oxford Brookes University,Gipsy Lane,Headington,ZZ,,,,"Oxford, ENGLAND OX3   0BP",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,4,10,*,FL,1998,1,3,12.5,*,FL,1997,0,3,0,*,FL,,F,,11,1
021951,University of Westminster,309 Regent Street,London,ZZ,,,,ENGLAND W1R 8AL,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,7,10,*,FL,1998,0,2,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
030450,University of East London,Romford Road,London,ZZ,,,,ENGLAND E15 4LZ,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,2,10,*,FL,1998,0,7,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
011683,Franklin College Switzerland,Via Ponte Tresa 29,Sorengo,ZZ,,,,SWITZERLAND 6924,Bachelor's Degree,Frgn Priv,1999,0,8,9.5,*,FL,1998,2,10,10,*,FL,1997,0,3,0,*,FL,,F,,11,1
006679,Queen's University at Kingston,99 University Avenue,Kingston,ZZ,,,,"Ontario, CANADA K7L   3N6",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,2,9,*,FL,1998,1,4,7.1,*,FL,1997,0,5,0,*,FL,,F,,11,1
020944,University of Cambridge - St Edmund's College,Mt Pleasant,Cambridge,ZZ,,,,ENGLAND CB3   0BN,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,1,9,*,FL,1998,0,7,0,*,FL,1997,0,3,0,*,FL,,F,,11,1
009906,North American College,"Via del Gianicolo, 14",Rome,ZZ,,,,ITALY 00165,Graduate/Professional (>= 300 hours),Frgn Priv,1999,0,6,8.3,*,FL,1998,1,2,9,*,FL,1997,0,4,0,*,FL,,F,,11,1
010143,University of Reading,Whiteknights,Reading,ZZ,,,,ENGLAND RG6 6AH,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,14,8.3,*,FL,1998,2,7,15.3,*,FL,1997,0,3,0,*,FL,,F,,11,1
007679,York University,4700 Keele Street,North York,ZZ,,,,"Ontario, CANADA M3J 1P3",Master's Degree or Doctor's Degree,Frgn Pub,1999,1,17,7.6,*,FL,1998,1,5,8.3,*,FL,1997,0,4,0,*,FL,,F,,11,1
023473,Escuela Autonoma De Ciencias Medicas de Centro America,300 mts.,San Jose,ZZ,,,,COSTA RICA *,First Professional Degree,Frgn Priv,1999,2,18,7.6,*,FL,1998,1,25,6.6,*,FL,1997,3,35,8.6,,FL,,F,,11,1
008665,University of Kent at Canterbury (The),University of Kent at Canterbury,Canterbury,ZZ,,,,"Kent, ENGLAND CT2 7NZ",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,13,7.4,*,FL,1998,0,9,13.6,*,FL,1997,2,5,13.6,*,FL,,F,,11,1
022291,University of Leicester,University Road,Leicester,ZZ,,,,"Leicestershire, ENGLAND LE1 7RH",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,8,7.1,*,FL,1998,0,1,11.1,*,FL,1997,1,5,10,*,FL,,F,,11,1
010594,"Richmond College, The American International University in London",Queen's Road,Richmond,ZZ,,,,"Surrey, ENGLAND TW10  6JP",Master's Degree or Doctor's Degree,Frgn Priv,1999,3,29,6.8,*,FL,1998,2,25,3.8,*,FL,1997,1,33,3,,FL,,F,,11,1
010977,Universidad Central del Este,Avenida Circunvalacion,San Pedro de Macoris,ZZ,,,,DOMINICAN REPUBLIC **,Master's Degree or Doctor's Degree,Frgn Priv,1999,6,88,6.8,,FL,1998,7,87,8,,FL,1997,8,62,12.9,,FL,,F,,11,1
008505,University of Melbourne,Parkville,Melbourne,ZZ,,,,"Victoria, AUSTRALIA 3068",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,7,6.6,*,FL,1998,1,4,7.1,*,FL,1997,0,4,0,*,FL,,F,,11,1
008377,Universiteit Van Amsterdam,Spui 21,Amsterdam,ZZ,,,,THE NETHERLANDS 1012 WX,Master's Degree or Doctor's Degree,Frgn Pub,1999,3,46,6.5,,FL,1998,3,38,7.8,,FL,1997,3,33,9.1,,FL,,F,,11,1
008383,University of Glasgow,,Glasgow,ZZ,,,,SCOTLAND G12 8QQ,Master's Degree or Doctor's Degree,Frgn Pub,1999,2,15,6,*,FL,1998,1,14,2,*,FL,1997,0,21,0,*,FL,,F,,11,1
007881,American University of Paris,31 Avenue Bosquet,Paris,ZZ,,,,FRANCE 75007,Bachelor's Degree,Frgn Priv,1999,4,67,5.9,,FL,1998,2,64,3.1,,FL,1997,8,67,11.9,,FL,,F,,11,1
006837,Universite Laval,Cite Universitaire,Quebec,ZZ,,,,"Quebec, CANADA G1K 7P4",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,6,5.8,*,FL,1998,1,5,6.6,*,FL,1997,0,6,0,*,FL,,F,,11,1
009085,University of London King's College,Strand,London,ZZ,,,,ENGLAND WC2R  2LS,Master's Degree or Doctor's Degree,Frgn,1999,2,24,5.7,*,FL,1998,1,16,2.5,*,FL,1997,0,12,0,*,FL,,F,,11,1
008370,University of Victoria,3800 Finnerty Road,Victoria,ZZ,,,,"British Columbia, CANADA V8W   2Y2",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,13,5.5,*,FL,1998,0,2,13.3,*,FL,1997,1,3,18.8,*,FL,,F,,11,1
009247,Architectural Association School of Architecture,36 Bedford Square,London,ZZ,,,,ENGLAND WC1B 3ES,Non-Degree 3 Plus Years (>= 2700 hours),Frgn Priv,1999,0,4,5.5,*,FL,1998,0,3,5.2,*,FL,1997,1,11,7.1,*,FL,,F,,11,1
030954,Bond University,University Drive,"Robina, Gold Coast",ZZ,,,,"Queensland, AUSTRALIA 4229",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,7,5.5,*,FL,1998,0,8,7.1,*,FL,1997,1,3,11.1,*,FL,,F,,11,1
009367,University of Prince Edward Island,550 University Avenue,Charlottetown,ZZ,,,,"Prince Edward Island, CANADA C1A   4P3",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,8,5.2,*,FL,1998,0,4,5.8,*,FL,1997,1,7,4.8,*,FL,,F,,11,1
006671,Katholieke Universiteit Leuven,Oude Markt 13,Leuven,ZZ,,,,BELGIUM B-3000,Master's Degree or Doctor's Degree,Frgn Priv,1999,1,16,4.8,*,FL,1998,0,13,5.5,*,FL,1997,1,12,6.3,*,FL,,F,,11,1
010676,Universidad De Monterrey,Ave.Ignacio Morones Prieto 4500 Pte,San Pedro Garza Garcia,ZZ,,,,"Nuevo Leon, MEXICO 66238",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,16,4.6,*,FL,1998,1,18,6.2,*,FL,1997,1,9,5.3,*,FL,,F,,11,1
008587,University of Durham,"Old Shire Hall, Old Elvet",Durham,ZZ,,,,"Co Durham, ENGLAND DH1 3HP",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,11,4.5,*,FL,1998,1,5,14.2,*,FL,1997,0,6,7.7,*,FL,,F,,11,1
011059,University of Oxford St Antony's College,62 Woodstock Road,Oxford,ZZ,,,,ENGLAND OX2   6JF,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,10,4.5,*,FL,1998,1,8,4.5,*,FL,1997,0,4,5.3,*,FL,,F,,11,1
005034,American University In Cairo (The),113 Sharia Kasr El Aini,Cairo,ZZ,,,,EGYPT,Master's Degree or Doctor's Degree,Frgn Priv,1999,1,17,4.4,*,FL,1998,0,11,4.3,*,FL,1997,1,17,9.1,*,FL,,F,,11,1
021021,Bethany Bible College,26 Western Street,Sussex,ZZ,,,,"New Brunswick, CANADA E0E   1P0",Bachelor's Degree,Frgn Priv,1999,0,9,4.1,*,FL,1998,1,11,6.8,*,FL,1997,0,4,4.3,*,FL,,F,,11,1
006838,Dalhousie University,6299 South Street,Halifax,ZZ,,,,"Novia Scotia, CANADA B3H   4H6",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,10,4,*,FL,1998,0,10,5,*,FL,1997,1,5,5.6,*,FL,,F,,11,1
008687,University of Essex,Wivenhoe Park,Colchester,ZZ,,,,"Essex, ENGLAND LO4   3SQ",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,10,4,*,FL,1998,0,4,5.5,*,FL,1997,1,11,5.9,*,FL,,F,,11,1
022409,Aish HaTorah College of Jewish Studies,One Shvut Street,Old City,ZZ,,,,"Jerusalem, ISRAEL **",First Professional Degree,Frgn Priv,1999,1,3,3.8,*,FL,1998,0,11,0,*,FL,1997,0,12,0,*,FL,,F,,11,1
007632,University of Bristol,"Senate House, Tyndall Avenue",Bristol,ZZ,,,,ENGLAND BS8 1TH,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,12,3.7,*,FL,1998,0,11,6.2,*,FL,1997,1,4,11.1,*,FL,,F,,11,1
006692,University of Leeds,Woodhouse Lane,Leeds,ZZ,,,,ENGLAND LS2 9JT,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,8,3.5,*,FL,1998,0,5,0,*,FL,1997,0,15,6.7,*,FL,,F,,11,1
021670,Prairie Bible Institute,Box 4000,Three Hills,ZZ,,,,"Alberta, CANADA T0M   2N0",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,8,3.5,*,FL,1998,1,10,4,*,FL,1997,0,10,0,*,FL,,F,,11,1
011722,Briercrest Bible College,510 College Drive,Caronport,ZZ,,,,"Saskatchewan, CANADA S0H 0S0",Master's Degree or Doctor's Degree,Frgn Priv,1999,1,13,3.4,*,FL,1998,0,7,0,*,FL,1997,0,9,0,*,FL,,F,,11,1
011765,Goldsmiths College - University of London,New Cross,London,ZZ,,,,ENGLAND SE14  6NW,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,13,3.4,*,FL,1998,0,7,5.2,*,FL,1997,0,9,6.3,*,FL,,F,,11,1
006699,University of Sussex,Falmer,Brighton,ZZ,,,,"East Sussex, ENGLAND BN1   9RH",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,8,3.3,*,FL,1998,1,12,3.5,*,FL,1997,0,10,9.5,*,FL,,F,,11,1
006694,University of London - School of Oriental & African Studies,Thornhaugh Street Russell Square,London,ZZ,,,,ENGLAND WC1H  0XG,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,11,3.2,*,FL,1998,0,26,1.5,*,FL,1997,1,24,4.1,*,FL,,F,,11,1
023518,Universidad Iberoamericana (UNIBE),Avenue Francia 129,Santo Domingo,ZZ,,,,DOMINICAN REPUBLIC **,Master's Degree or Doctor's Degree,Frgn Priv,1999,5,155,3.2,,FL,1998,5,91,5.4,,FL,1997,3,82,3.7,,FL,,F,,11,1
012136,University of Manchester (The),Oxford Road,Manchester,ZZ,,,,ENGLAND M13   9PL,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,32,3.1,,FL,1998,1,28,3.5,,FL,1997,2,30,6.7,,FL,,F,,11,1
020955,University of London - London Business School,"Sussex Place, Regent's Park",London,ZZ,,,,ENGLAND NW1 4SA,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,33,3,,FL,1998,1,39,2.5,,FL,1997,1,24,5.2,*,FL,,F,,11,1
009565,Universidad Nacional Pedro Henriquez Urena,Avenida John F Kennedy,Santo Domingo,ZZ,,,,"Distrito Nacional, DOMINICAN REPUBLIC 1423",First Professional Degree,Frgn Priv,1999,1,34,2.9,,FL,1998,0,36,0,,FL,1997,1,35,2.9,,FL,,F,,11,1
010472,INSEAD (The European Institute of Business Administration),Boulevard De Constance,Fontainebleau,ZZ,,,,FRANCE 77305,Master's Degree or Doctor's Degree,Frgn Priv,1999,1,24,2.9,*,FL,1998,1,23,3.1,*,FL,1997,0,21,1.8,*,FL,,F,,11,1
006688,University of Toronto,27 King's College Circle,Toronto,ZZ,,,,"Ontario, CANADA M5S 1A1",Master's Degree or Doctor's Degree,Frgn Pub,1999,2,69,2.8,,FL,1998,3,52,5.7,,FL,1997,1,47,2.1,,FL,,F,,11,1
008461,University of Saint Andrews,79 North Street - Saint Andrews,Saint Andrews,ZZ,,,,"Fife, SCOTLAND KY16  9AJ",Master's Degree or Doctor's Degree,Frgn Pub,1999,1,35,2.8,,FL,1998,0,27,0,*,FL,1997,0,25,1.7,*,FL,,F,,11,1
004030,University of Cambridge,"University Offices, Trinity Lane",Cambridge,ZZ,,,,ENGLAND CB2   1TN,Master's Degree or Doctor's Degree,Frgn,1999,0,18,2.7,*,FL,1998,0,7,4.1,*,FL,1997,1,12,5,*,FL,,F,,11,1
009428,Technion-Israel Institute of Tecnology,"Technion City, Mt. Carmel",Haifa,ZZ,,,,ISRAEL 32000,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,13,2.7,*,FL,1998,0,13,4.3,*,FL,1997,1,10,6.7,*,FL,,F,,11,1
006695,University of London - University College,Gower Street,London,ZZ,,,,ENGLAND WC1E  6BT,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,38,2.6,,FL,1998,0,40,0,,FL,1997,1,25,4.7,*,FL,,F,,11,1
006839,University of Edinburgh,"Old College, South Bridge",Edinburgh,ZZ,,,,SCOTLAND EH8 9YL,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,38,2.6,,FL,1998,3,30,10,,FL,1997,1,19,5.4,*,FL,,F,,11,1
006842,University of Dublin Trinity College,College Street,Dublin 2,ZZ,,,,IRELAND **,Master's Degree or Doctor's Degree,Frgn Pub,1999,1,39,2.5,,FL,1998,1,30,3.3,,FL,1997,0,11,0,*,FL,,F,,11,1
030762,Covenant Bible College,630 Westchester Road,Strathmore,ZZ,,,,"Alberta, CANADA T1P 1H8",Non-Degree 1 Year (900-1799 hours),Frgn Priv,1999,1,12,2.2,*,FL,1998,0,16,0,*,FL,1997,0,16,0,*,FL,,F,,11,1
008365,Concordia University,1455 De Maisonneuve West,Montreal,ZZ,,,,"Quebec, CANADA H3G 1M8",Master's Degree or Doctor's Degree,Frgn Pub,1999,1,14,2.1,*,FL,1998,0,20,2.8,*,FL,1997,0,12,4.2,*,FL,,F,,11,1
022296,Tel Aviv University Sackler School of Medicine,,Ramat Aviv,ZZ,,,,ISRAEL 69978,First Professional Degree,Frgn Pub,1999,1,53,1.8,,FL,1998,1,58,1.7,,FL,1997,1,59,1.7,,FL,,F,,11,1
022779,Ross University School of Veterinary Medicine,RUSVM Campus,West Farm,ZZ,,,,ST. KITTS-NEVIS,First Professional Degree,Frgn Prof,1999,2,118,1.6,,FL,1998,1,130,0.7,,FL,1997,2,120,1.7,,FL,,F,,11,1
008147,Universidad Autonoma de Guadalajara,Avenida Patria No. 1201,Guadalajara,ZZ,,,,"Jalisco, MEXICO 44100",Master's Degree or Doctor's Degree,Frgn Priv,1999,4,257,1.5,,FL,1998,0,140,0,,FL,1997,3,135,2.2,,FL,,F,,11,1
006693,University of London - London School of Economics & Political Science,Houghton Street,London,ZZ,,,,ENGLAND WC2A 2AE,Master's Degree or Doctor's Degree,Frgn Pub,1999,2,140,1.4,,FL,1998,3,118,2.5,,FL,1997,3,108,2.8,,FL,,F,,11,1
022444,American University of the Caribbean School of Medicine,#1 University Drive,Cupecoy,ZZ,,,,ST.MAARTEN **,First Professional Degree,Frgn Prof,1999,3,342,0.8,,FL,1998,3,300,1,,FL,1997,4,221,1.8,,FL,,F,,11,1
022460,"Ross University, School of Medicine",Portsmouth Campus,Portsmouth,ZZ,,,,DOMINICA,First Professional Degree,Frgn Prof,1999,4,640,0.6,,FL,1998,10,664,1.5,,FL,1997,21,571,3.7,,FL,,F,,11,1
004010,Institut International D'Etudes Francaises,Universite des Sciences Humaines de,Strasbourg,ZZ,,,,"Cedex, FRANCE 67084",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,0,0,*,FL,1998,0,1,0,*,FL,1997,0,0,0,*,FL,,F,,11,1
004012,Hebrew University of Jerusalem (The),Mount Scopus,Jerusalem,ZZ,,,,ISRAEL 91905,Master's Degree or Doctor's Degree,Frgn Pub,1999,0,0,0,,FL,1998,0,0,0,,FL,1997,0,0,0,,FL,,F,,11,1
006674,Canadian Bible College/Canadian Theological Seminary,4400 Fourth Avenue,Regina,ZZ,,,,"Saskatchewan, CANADA S4T OH8",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,2,0,*,FL,1998,0,3,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
006677,McGill University,845 Sherbrooke Street West,Montreal,ZZ,,,,"Quebec, CANADA H3A   2T5",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,103,0,,FL,1998,4,88,4.5,,FL,1997,1,90,1.1,,FL,,F,,11,1
006681,St. Francis Xavier University,PO Box 5000,Antigonish,ZZ,,,,"Nova Scotia, CANADA B2G 2W5",Master's Degree or Doctor's Degree,Frgn Priv,1999,0,3,0,*,FL,1998,0,3,0,*,FL,1997,0,5,7.7,*,FL,,F,,11,1
006682,St Thomas University,College Hill,Fredericton,ZZ,,,,"New Brunswick, CANADA E3B   5G3",Bachelor's Degree,Frgn Pub,1999,0,0,0,*,FL,1998,0,0,0,*,FL,1997,0,0,0,*,FL,,F,,11,1
006683,University of Guelph,University Centre,Guelph,ZZ,,,,"Ontario, CANADA N1G   2W1",Master's Degree or Doctor's Degree,Frgn Pub,1999,0,1,0,*,FL,1998,0,1,0,*,FL,1997,0,1,0,*,FL,,F,,11,1
