OPE_ID,NAME,ADDR,CITY,ST_CD,ST_DESC,ZIP,ZIP_EXT,Country,PGM_LEN,SCH_TYPE,YR_1,NBD_1,NBR_1,DRATE_1,AVG_1,PRATE_1,YR_2,NBD_2,NBR_2,DRATE_2,AVG_2,PRATE_2,YR_3,NBD_3,NBR_3,DRATE_3,AVG_3,PRATE_3,ETH_CERT,PROGRAM,CON_DIST,REGION,AVGOR_GE30
001017,Gadsden State Community College,1001 George Wallace Drive,Gadsden,AL,Alabama,35903,2269,,Associate,Pub,1998,0,0,0,,FL,1997,0,1,0,,FL,1996,1,4,25,,FL,H,F,04,04,1
001031,Northeast Alabama Community College,138  Highway 35,Rainsville,AL,Alabama,35986,0159,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,04,04,1
001034,Alabama Southern Community College,Highway 21 South,Monroeville,AL,Alabama,36461,2000,,Associate,Pub,1998,0,0,0,,FL,1997,0,0,0,,FL,1996,0,2,0,,FL,,F,01,04,1
001038,Snead State Community College,220 North Walnut Street,Boaz,AL,Alabama,35957,0734,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,04,04,1
001059,Lawson State Community College,"3060 Wilson Road, Southwest",Birmingham,AL,Alabama,35221,1798,,Associate,Pub,1998,0,0,0,*,FL,1997,0,1,18.8,*,FL,1996,0,0,23.5,*,FL,H,F,07,04,1
005260,J F Drake State Technical College,3421 Meridian Street North,Huntsville,AL,Alabama,35811,1584,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,H,F,05,04,1
005691,Shelton State Community College,9500 Old Greensboro Road #206,Tuscaloosa,AL,Alabama,35405,4017,,Associate,Pub,1998,0,1,0,,FL,1997,0,5,0,,FL,1996,0,8,0,,FL,,F,07,04,1
005692,Reid State Technical College,PO Box 588,Evergreen,AL,Alabama,36401,0588,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,02,04,1
005693,John M Patterson State Technical College,3920 Troy Highway,Montgomery,AL,Alabama,36116,2699,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,C,,02,04,1
005699,George Corley Wallace State Community College - Selma,3000 Earl Goodwin Parkway,Selma,AL,Alabama,36702,1049,,Associate,Pub,1998,0,0,0,*,FL,1997,0,1,25,*,FL,1996,0,0,33.3,*,FL,,F,07,04,1
005704,Bessemer State Technical College,1100 Ninth Avenue,Bessemer,AL,Alabama,35021,0000,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,06,04,1
005705,Harry M Ayers State Technical College,1801 Coleman Road,Anniston,AL,Alabama,36207,6858,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,03,04,1
005733,Bevill State Community College,Highway 78 West State Street,Sumiton,AL,Alabama,35148,0800,,Associate,Pub,1998,0,1,0,,FL,1997,0,2,0,,FL,1996,0,3,0,,FL,,F,04,04,1
005734,Trenholm State Technical College,1225 Air Base Boulevard,Montgomery,AL,Alabama,36108,3199,,Associate,Pub,1998,0,1,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,H,F,07,04,1
008988,Lurleen B. Wallace State Junior College,1735  East ByPass,Andalusia,AL,Alabama,36420,0418,,Associate,Pub,1998,0,1,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,01,04,1
010554,Concordia College,1804 Green Street,Selma,AL,Alabama,36701,3323,,Bachelor,Priv,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,1,50,*,FL,H,F,07,04,1
011237,Southern Community College,205 South Main Street,Tuskegee,AL,Alabama,36083,0688,,2Yr N/D,Priv,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,2,0,*,FL,,F,03,04,1
012182,Chattahoochee Valley Community College,2602 College Drive,Phenix City,AL,Alabama,36867,7917,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,03,04,1
021706,United States Sports Academy,One Academy Drive,Daphne,AL,Alabama,36526,7055,,Master/Dr,Priv,1998,0,87,0,,FL,1997,2,119,1.7,,FL,1996,2,125,1.6,,FL,,F,01,04,1
023238,Gaither & Company Beauty College,414 East Willow Street,Scottsboro,AL,Alabama,35768,1904,,1Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,C,,05,04,1
025034,Southern Christian University,1200 Taylor Road,Montgomery,AL,Alabama,36117,3553,,Master/Dr,Priv,1998,0,38,0,,FL,1997,0,48,0,,FL,1996,2,25,4.7,*,FL,,F,02,04,1
030325,Alabama State College of Barber Styling,9480 Parkway East,Birmingham,AL,Alabama,35215,8308,,1Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,06,04,1
033614,The Medical Institute,914 North McKenzie Street,Foley,AL,Alabama,36535,3547,,1Yr N/D,Prop,1998,0,0,0,,FL,1997,0,0,0,,FL,1996,,,,,N/A,,F,,04,0
025410,Career Academy,1415 East Tudor Road,Anchorage,AK,Alaska,99507,1033,,600-899 CH,Prop,1998,24,123,19.5,,FL,1997,13,82,15.9,,FL,1996,6,32,18.8,,FL,,F,AL,10,1
025833,New Concepts Beauty School,"3677 College Road, Unit IV",Fairbanks,AK,Alaska,99709,3732,,1Yr N/D,Prop,1998,1,11,12.5,*,DU,1997,3,12,17.9,*,FL,1996,0,9,18.2,*,FL,,B,AL,10,1
011462,University of Alaska - Anchorage,3211 Providence Drive,Anchorage,AK,Alaska,99508,8050,,Master/Dr,Pub,1998,76,782,9.7,,FL,1997,67,523,12.8,,FL,1996,67,589,11.4,,FL,,F,AL,10,1
001061,Alaska Pacific University,4101 University Drive,Anchorage,AK,Alaska,99508,4672,,Master/Dr,Priv,1998,7,77,9,,FL,1997,4,59,6.8,,FL,1996,4,54,7.4,,FL,,F,AL,10,1
001063,University of Alaska Fairbanks,"3rd Floor, Signer's Hall",Fairbanks,AK,Alaska,99775,7500,,Master/Dr,Pub,1998,41,484,8.4,,FL,1997,51,486,10.5,,FL,1996,37,406,9.1,,FL,,B,AL,10,1
025769,Charter College,2221 East Northern Lights,Anchorage,AK,Alaska,99508,4143,,Associate,Prop,1998,16,223,7.1,,DU,1997,38,212,17.9,,DU,1996,29,121,24,,FL,,B,AL,10,1
001065,University of Alaska at Southeast,11120 Glacier Highway,Juneau,AK,Alaska,99801,8680,,Master/Dr,Pub,1998,5,77,6.4,,FL,1997,8,81,9.9,,FL,1996,3,57,5.3,,FL,,B,,10,1
001062,Sheldon Jackson College,801 Lincoln Street,Sitka,AK,Alaska,99835,7699,,Bachelor,Priv,1998,3,62,4.8,,FL,1997,4,65,6.2,,FL,1996,3,59,5.1,,FL,,F,AL,10,1
031603,Alaska Vocational Technical Center,809 Second Avenue,Seward,AK,Alaska,99664,0889,,1Yr N/D,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,,FL,,F,,10,1
034613,Ilisagvik College,PO Box 749,Barrow,AK,Alaska,99723,0749,,Associate,Pub,1998,0,0,0,,FL,1997,,,,,N/A,1996,,,,,N/A,C,,,10,0
010010,American Samoa Community College,PO Box 2609,Pago Pago,AS,American Samoa,96799,2609,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,AL,09,1
008246,Dine College,PO Box 127,Tsaile,AZ,Arizona,86556,0127,,Associate,Priv,1998,1,1,100,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,T,F,06,09,1
031157,North American Technical College,3906 E. Broadway,Phoenix,AZ,Arizona,85040,2996,,1Yr N/D,Prop,1998,24,90,26.6,,FL,1997,17,37,45.9,,FL,1996,0,0,0,*,FL,,B,02,09,1
022805,Charles of Italy Beauty College,1987 McCulloch Boulevard,Lake Havasu City,AZ,Arizona,86403,5770,,2Yr N/D,Prop,1998,7,16,23.6,*,DU,1997,3,24,20,*,DU,1996,3,15,26.3,*,DU,,B,03,09,1
004467,Tucson College,7302-10 East 22nd Street,Tucson,AZ,Arizona,85710,6477,,1Yr N/D,Prop,1998,37,183,20.2,,DU,1997,47,229,20.5,,DU,1996,57,269,21.2,,DU,,B,05,09,1
001071,Arizona Western College,9500 South Avenue 8E,Yuma,AZ,Arizona,85365,8847,,Associate,Pub,1998,19,95,20,,FL,1997,18,70,25.7,,FL,1996,41,203,20.2,,FL,,F,02,09,1
021466,South Mountain Community College,7050 South 24th Street,Phoenix,AZ,Arizona,85040,5898,,Associate,Pub,1998,0,3,20,*,FL,1997,2,12,26.5,*,FL,1996,3,10,17.6,*,FL,,F,02,09,1
025017,Charles of Italy Beauty College,2350 Miracle Mile Road,Bullhead City,AZ,Arizona,86442,7505,,1Yr N/D,Prop,1998,6,30,20,,DL,1997,0,31,0,,DU,1996,7,25,23.6,*,DU,,B,03,09,1
031150,Arizona College of Allied Health,1940 West Indian School Road,Phoenix,AZ,Arizona,85015,5112,,1Yr N/D,Prop,1998,5,24,20,*,FL,1997,0,1,0,*,FL,1996,0,0,0,*,FL,,B,06,09,1
001072,Cochise College,4190 West Highway 80,Douglas,AZ,Arizona,85607,6190,,Associate,Pub,1998,107,572,18.7,,FL,1997,102,461,22.1,,FL,1996,87,413,21.1,,FL,,B,05,09,1
021733,DeVoe College of Beauty,750 Bartow Drive,Sierra Vista,AZ,Arizona,85635,1832,,1Yr N/D,Prop,1998,9,48,18.7,,DU,1997,7,33,21.2,,DU,1996,5,34,14.7,,DU,,B,05,09,1
022950,Academy of Business College,2525 West Beryl Avenue,Phoenix,AZ,Arizona,85021,1641,,Associate,Prop,1998,30,161,18.6,,DU,1997,34,184,18.5,,DU,1996,40,233,17.2,,DU,,B,04,09,1
023611,ITT Technical Institute,1455 West River Road,Tucson,AZ,Arizona,85704,5829,,Bachelor,Prop,1998,60,361,16.6,,FL,1997,69,378,18.3,,FL,1996,71,351,20.2,,FL,,F,02,09,1
025215,Lamson College,1126 North Scottsdale Road,Tempe,AZ,Arizona,85281,1700,,Associate,Prop,1998,18,110,16.3,,FL,1997,14,78,17.9,,FL,1996,17,87,19.5,,FL,,B,01,09,1
007283,Central Arizona College,8470 North Overfield Road,Coolidge,AZ,Arizona,85228,9779,,Associate,Pub,1998,16,102,15.6,,DU,1997,17,95,17.9,,DU,1996,9,85,10.6,,DU,,B,06,09,1
011864,Mohave Community College,1971 Jagerson Avenue,Kingman,AZ,Arizona,86401,1299,,Associate,Pub,1998,23,148,15.5,,FL,1997,49,236,20.8,,FL,1996,38,179,21.2,,FL,,F,03,09,1
012343,Phoenix Academy of Beauty Culture,10820 North 43rd Avenue,Glendale,AZ,Arizona,85304,4149,,1Yr N/D,Prop,1998,7,45,15.5,,FL,1997,2,52,3.8,,FL,1996,3,29,14.9,*,FL,,F,03,09,1
021999,American Indian College of the Assemblies of God,10020 North 15th Avenue,Phoenix,AZ,Arizona,85021,2199,,Bachelor,Priv,1998,1,6,15.5,*,FL,1997,11,82,13.4,,FL,1996,5,21,18.2,*,FL,,F,04,09,1
025590,University of Advancing Computer Technology,2625 West Baseline Road,Tempe,AZ,Arizona,85283,1056,,Master/Dr,Prop,1998,62,407,15.2,,DU,1997,73,402,18.2,,DU,1996,37,274,13.5,,DU,,B,02,09,1
010847,Arizona Automotive Institute,6829 North 46th Avenue,Glendale,AZ,Arizona,85301,3597,,Associate,Prop,1998,59,410,14.3,,DU,1997,88,385,22.9,,DU,1996,65,328,19.8,,FL,,B,02,09,1
001077,Mesa Community College,1833 West Southern Avenue,Mesa,AZ,Arizona,85202,4866,,Associate,Pub,1998,260,1829,14.2,,FL,1997,226,2215,10.2,,FL,1996,198,1746,11.3,,FL,,B,01,09,1
008865,Allure Career College of Beauty,3210 East Speedway Boulevard,Tucson,AZ,Arizona,85716,3999,,1Yr N/D,Prop,1998,5,35,14.2,,FL,1997,9,37,24.3,,DU,1996,13,99,13.1,,FL,,B,02,09,1
001078,Phoenix College,1202 West Thomas Road,Phoenix,AZ,Arizona,85013,4234,,Associate,Pub,1998,114,818,13.9,,FL,1997,130,1016,12.8,,FL,1996,121,755,16,,FL,,F,01,09,1
030722,Chandler - Gilbert Community College,2626 East Pecos Road,Chandler,AZ,Arizona,85225,2499,,Associate,Pub,1998,26,198,13.1,,DU,1997,21,157,13.4,,DU,1996,15,137,10.9,,DU,,B,06,09,1
020712,Long Technical College,13450 North Black Canyon Highway,Phoenix,AZ,Arizona,85029,4349,,Associate,Prop,1998,29,223,13,,DU,1997,42,250,16.8,,DU,1996,51,279,18.3,,DU,,B,02,09,1
022203,Artistic Beauty School,4533 West Glendale Avenue,Glendale,AZ,Arizona,85301,2808,,1Yr N/D,Prop,1998,6,46,13,,FL,1997,7,43,16.3,,FL,1996,7,41,17.1,,FL,,F,02,09,1
023178,American Institute of Technology,440 South 54th Avenue,Phoenix,AZ,Arizona,85043,4729,,600-899 CH,Prop,1998,26,199,13,,FL,1997,58,230,25.2,,FL,1996,37,271,13.7,,FL,,B,02,09,1
011570,Pima Medical Institute - Mesa,941 South Dobson Road,Mesa,AZ,Arizona,85202,2950,,Associate,Prop,1998,0,0,12.5,*,FL,1997,3,22,11.1,*,FL,1996,6,50,12,,FL,,B,01,09,1
001076,Glendale Community College,6000 West Olive Avenue,Glendale,AZ,Arizona,85302,3090,,Associate,Pub,1998,176,1412,12.4,,FL,1997,292,2231,13.1,,FL,1996,108,1109,9.7,,FL,,F,03,09,1
021006,Apollo College,8503 North 27th Avenue,Phoenix,AZ,Arizona,85015,4096,,Associate,Prop,1998,98,800,12.2,,FL,1997,140,895,15.6,,FL,1996,146,881,16.6,,FL,,B,04,09,1
007266,Pima County Community College,2202 West Anklam Road,Tucson,AZ,Arizona,85709,0001,,Associate,Pub,1998,228,1901,11.9,,DU,1997,293,1725,17,,DU,1996,250,1438,17.4,,FL,,B,05,09,1
011808,College of Beauty Arts & Science,1790 East Rte 66,Flagstaff,AZ,Arizona,86004,5119,,1Yr N/D,Prop,1998,5,42,11.9,,DU,1997,9,53,17,,DU,1996,7,41,17.1,,DU,,B,03,09,1
026236,Paradise Valley Community College,18401 North 32nd Street,Phoenix,AZ,Arizona,85032,1210,,Associate,Pub,1998,26,219,11.8,,DU,1997,43,297,14.5,,DU,1996,25,194,12.9,,FL,,B,04,09,1
020652,ITT Technical Institute,4837 East McDowell Road,Phoenix,AZ,Arizona,85008,4292,,Bachelor,Prop,1998,27,238,11.3,,FL,1997,38,268,14.2,,FL,1996,38,213,17.8,,FL,,F,01,09,1
001079,Yavapai College,1100 East Sheldon Street,Prescott,AZ,Arizona,86301,3297,,Associate,Pub,1998,25,233,10.7,,FL,1997,36,234,15.4,,FL,1996,27,218,12.4,,FL,,F,03,09,1
022171,Pima Medical Institute,3350 East Grant Road,Tucson,AZ,Arizona,85716,2800,,Associate,Prop,1998,176,1646,10.6,,DU,1997,158,1519,10.4,,DU,1996,135,1424,9.5,,DU,,B,02,09,1
021005,Clinton Technical Institute,2844 West Deer Valley Road,Phoenix,AZ,Arizona,85027,9969,,2Yr N/D,Prop,1998,125,1234,10.1,,FL,1997,165,1157,14.3,,FL,1996,148,1072,13.8,,FL,,B,03,09,1
012184,International Academy of Hair Design,4415 South Rural Road #2,Tempe,AZ,Arizona,85282,7060,,1Yr N/D,Prop,1998,3,30,10,,DU,1997,5,27,17.3,*,FL,1996,4,41,9.8,,FL,,B,01,09,1
021749,"Al Collins Graphic Design School, Ltd.",1140 South Priest Drive,Tempe,AZ,Arizona,85281,5206,,Bachelor,Prop,1998,71,709,10,,FL,1997,81,558,14.5,,FL,1996,74,481,15.4,,FL,,F,01,09,1
008303,GateWay Community College,108 North 40th Street,Phoenix,AZ,Arizona,85034,1795,,Associate,Pub,1998,24,250,9.6,,DU,1997,52,269,19.3,,DU,1996,28,230,12.2,,DU,,B,01,09,1
026238,Phoenix Therapeutic Massage College,609 N. Scottsdale Road,Scottsdale,AZ,Arizona,85257,4218,,2Yr Tranfr,Prop,1998,10,106,9.4,,FL,1997,11,116,9.5,,FL,1996,18,138,13,,FL,,F,04,09,1
008304,Scottsdale Community College,9000 East Chaparral Road,Scottsdale,AZ,Arizona,85256,2626,,Associate,Pub,1998,62,663,9.3,,FL,1997,103,852,12.1,,FL,1996,92,735,12.5,,FL,,B,01,09,1
008864,Arizona Academy of Beauty,5631 East Speedway Boulevard,Tucson,AZ,Arizona,85712,5021,,1Yr N/D,Prop,1998,3,32,9.3,,DU,1997,2,45,4.4,,DU,1996,3,31,9.7,,FL,,B,05,09,1
031203,Northern Arizona College of Health Careers,5200 East Cortland Boulevard,Flagstaff,AZ,Arizona,86004,9337,,600-899 CH,Prop,1998,2,27,9,*,DL,1997,1,6,16.7,*,DL,1996,0,0,0,*,FL,,B,03,09,1
008322,Devry Institute of Technology,2149 West Dunlap,Phoenix,AZ,Arizona,85021,2995,,Bachelor,Prop,1998,143,1620,8.8,,FL,1997,205,1581,13,,FL,1996,229,1471,15.6,,FL,,F,04,09,1
030047,Mundus Institute,2001 West Camelback,Phoenix,AZ,Arizona,85015,3665,,1Yr N/D,Prop,1998,7,80,8.7,,DU,1997,9,92,9.8,,DU,1996,21,126,16.7,,DU,,B,01,09,1
021775,Rio Salado Community College,2323 West 14th Street,Tempe,AZ,Arizona,85281,6950,,Associate,Pub,1998,0,10,8.5,*,FL,1997,0,15,12.5,*,FL,1996,4,22,15.3,*,FL,,F,01,09,1
011802,Arizona Academy of Beauty - North,4046 North Oracle Road,Tucson,AZ,Arizona,85705,2720,,1Yr N/D,Prop,1998,4,51,7.8,,DU,1997,6,59,10.2,,DU,1996,8,47,17,,DU,,B,02,09,1
001082,Northern Arizona University,"Knowles Drive, Building 51",Flagstaff,AZ,Arizona,86001,0000,,Master/Dr,Pub,1998,240,3275,7.3,,DU,1997,310,3466,8.9,,DU,1996,226,3100,7.3,,DU,,B,03,09,1
008221,Universal Technical Institute,3121 West Weldon Avenue,Phoenix,AZ,Arizona,85017,9888,,2Yr N/D,Prop,1998,177,2652,6.6,,FL,1997,304,2544,11.9,,FL,1996,349,2337,14.9,,FL,,F,02,09,1
022188,Arizona Institute of Business & Technology,6049 North 43rd Avenue,Phoenix,AZ,Arizona,85019,1600,,Associate,Priv,1998,73,1108,6.5,,DU,1997,122,1083,11.3,,DU,1996,128,900,14.2,,DU,,B,02,09,1
030344,Conservatory of Recording Arts & Sciences,2300 East Broadway Road,Tempe,AZ,Arizona,85282,1707,,1Yr N/D,Prop,1998,13,201,6.4,,DU,1997,6,134,4.5,,DU,1996,2,91,2.2,,DU,,B,02,09,1
021138,Roberto-Venn School of Luthiery,4011 South 16th Street,Phoenix,AZ,Arizona,85040,1314,,600-899 CH,Prop,1998,2,32,6.2,,FL,1997,0,27,10.3,*,FL,1996,4,19,17.2,*,FL,,F,02,09,1
030978,Carsten Institute of Hair and Beauty,3345 South Rural Road,Tempe,AZ,Arizona,85282,5404,,1Yr N/D,Prop,1998,3,48,6.2,,FL,1997,5,44,11.4,,FL,1996,2,30,6.7,,FL,,F,01,09,1
021715,Western International University,9215 North Black Canyon Highway,Phoenix,AZ,Arizona,85021,2718,,Master/Dr,Prop,1998,9,152,5.9,,FL,1997,13,277,4.7,,FL,1996,25,276,9.1,,FL,,F,01,09,1
001081,Arizona State University,Box 870412,Tempe,AZ,Arizona,85287,0412,,1st Prof,Pub,1998,428,7499,5.7,,DU,1997,489,8258,5.9,,DU,1996,569,7867,7.2,,DU,,B,02,09,1
010858,Earl's Academy of Beauty,2111 South Alma School Road,Mesa,AZ,Arizona,85210,4010,,600-899 CH,Prop,1998,4,75,5.3,,FL,1997,11,95,11.6,,FL,1996,10,99,10.1,,FL,,B,01,09,1
031563,Estrella Mountain Community College,3000 North Dysart Road,Avondale,AZ,Arizona,85323,1000,,Associate,Pub,1998,3,56,5.3,,FL,1997,0,0,0,*,FL,1996,0,0,0,,FL,,F,,09,1
021923,Maricopa Beauty College,515 West Western Avenue,Avondale,AZ,Arizona,85323,2226,,1Yr N/D,Prop,1998,1,16,5.2,*,FL,1997,1,25,6.9,*,FL,1996,1,16,8,*,FL,,B,02,09,1
026167,Scottsdale Culinary Institute,8100 East Camelback Road Suite 1001,Scottsdale,AZ,Arizona,85251,2729,,Associate,Prop,1998,9,171,5.2,,FL,1997,14,236,5.9,,FL,1996,6,150,4,,FL,,F,01,09,1
025827,Desert Institute of the Healing Arts,639 North Sixth Avenue,Tucson,AZ,Arizona,85705,8330,,1Yr N/D,Prop,1998,4,81,4.9,,DU,1997,4,90,4.4,,DU,1996,6,85,7.1,,FL,,B,02,09,1
021813,Arizona Paralegal Training Program,"111 West Monroe, Suite 800",Phoenix,AZ,Arizona,85003,1730,,600-899 CH,Prop,1998,3,62,4.8,,FL,1997,3,73,4.1,,FL,1996,1,45,2.2,,FL,,F,01,09,1
011689,Refrigeration School (The),4210 East Washington Street,Phoenix,AZ,Arizona,85034,1894,,Associate,Prop,1998,9,192,4.6,,FL,1997,25,196,12.8,,DU,1996,31,190,16.3,,FL,,B,01,09,1
001074,Grand Canyon University,3300 West Camelback Road,Phoenix,AZ,Arizona,85017,3030,,Master/Dr,Priv,1998,24,585,4.1,,FL,1997,38,589,6.5,,FL,1996,38,564,6.7,,FL,,F,02,09,1
020988,University of Phoenix,4615 East Elwood Street,Phoenix,AZ,Arizona,85040,1908,,Master/Dr,Prop,1998,543,12993,4.1,,FL,1997,492,8833,5.6,,FL,1996,384,6601,5.8,,FL,,F,02,09,1
001083,University of Arizona (The),Administration Building Room 712,Tucson,AZ,Arizona,85721,0066,,Master/Dr,Pub,1998,240,5880,4,,FL,1997,301,4754,6.3,,FL,1996,361,5317,6.8,,FL,,F,02,09,1
022631,High-Tech Institute,1515 East Indian School Road,Phoenix,AZ,Arizona,85014,4973,,Associate,Prop,1998,54,1350,4,,DU,1997,71,1391,5.1,,DU,1996,95,1133,8.4,,DU,,B,01,09,1
030764,Bryman School (The),2250 West Peoria Avenue,Phoenix,AZ,Arizona,85209,5338,,Associate,Prop,1998,37,921,4,,DU,1997,49,998,4.9,,DU,1996,71,914,7.8,,DU,,B,04,09,1
012937,Allure Career College of Beauty,7730 East McDowell Road,Scottsdale,AZ,Arizona,85257,3701,,1Yr N/D,Prop,1998,1,31,3.2,,DU,1997,1,33,3,,DU,1996,6,42,14.3,,DU,,B,01,09,1
009451,Chaparral College,4585 East Speedway Boulevard,Tucson,AZ,Arizona,85712,5300,,Bachelor,Prop,1998,10,350,2.8,,DU,1997,62,365,17,,DU,1996,85,357,23.8,,DU,,B,05,09,1
024915,The Art Center Design College,2525 North Country Club Road,Tucson,AZ,Arizona,85716,2505,,Bachelor,Prop,1998,5,179,2.7,,DU,1997,21,271,7.7,,DU,1996,20,220,9.1,,DU,,B,02,09,1
007113,Southwestern College,2625 East Cactus Road,Phoenix,AZ,Arizona,85032,7097,,Bachelor,Priv,1998,2,77,2.5,,FL,1997,4,47,8.5,,FL,1996,2,56,3.6,,FL,,F,04,09,1
022000,Arizona College of the Bible,1718 West Maryland Avenue,Phoenix,AZ,Arizona,85015,1701,,Bachelor,Priv,1998,1,42,2.3,,FL,1997,4,28,10.5,*,FL,1996,4,41,9.8,,FL,,F,04,09,1
030812,Metropolitan College of Court Reporting,4640 East Elwood Street 12,Phoenix,AZ,Arizona,85040,1965,,Bachelor,Prop,1998,1,56,1.7,,FL,1997,2,53,3.8,,FL,1996,3,31,9.7,,FL,,F,02,09,1
020653,Prescott Center for Alternative Education,220 Grove Avenue,Prescott,AZ,Arizona,86301,2990,,Master/Dr,Priv,1998,5,298,1.6,,FL,1997,20,364,5.5,,FL,1996,22,322,6.8,,FL,,F,03,09,1
001070,American Graduate School of International Management,15249 North 59th Avenue,Glendale,AZ,Arizona,85306,3236,,Master/Dr,Priv,1998,2,515,0.3,,FL,1997,10,611,1.6,,FL,1996,7,560,1.3,,FL,,F,03,09,1
001073,Eastern Arizona College,626 Church Street,Thatcher,AZ,Arizona,85552,5624,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,1,11.1,*,FL,C,,05,09,1
011862,Northland Pioneer College,103 First Avenue at Hopi Drive,Holbrook,AZ,Arizona,86025,2996,,Associate,Pub,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,04,09,1
025619,Scott Cole Academy,7201 East Camelback #100,Scottsdale,AZ,Arizona,85251,3301,,1Yr N/D,Prop,1998,0,38,0,,DU,1997,4,41,9.8,,FL,1996,4,38,10.5,,FL,,B,01,09,1
030050,Safford College of Beauty Culture,1550 Thatcher Boulevard,Safford,AZ,Arizona,85546,3309,,1Yr N/D,Prop,1998,0,0,0,*,FL,1997,0,0,0,*,FL,1996,0,0,0,*,FL,,F,05,09,1
031004,Coconino County Community College,"3000 North 4th Street, Suite 17",Flagstaff,AZ,Arizona,86003,8000,,Associate,Pub,1998,0,0,0,*,FL,1997,0,1,0,*,FL,1996,0,0,0,*,FL,,F,03,09,1
031070,Southwest College of Naturopathic Medicine & Health Sciences,2140 East Broadway Road,Tempe,AZ,Arizona,85282,1751,,1st Prof,Priv,1998,0,39,0,,FL,1997,1,28,3.4,*,FL,1996,0,1,0,*,FL,,F,01,09,1
033473,International Baptist College,2150 East Southern Avenue,Tempe,AZ,Arizona,85282,7504,,Bachelor,Priv,1998,0,0,0,,FL,1997,0,0,0,,FL,1996,,,,,N/A,,F,,09,0
034013,Phoenix First Pastors College,13613 North Cave Creek Road,Phoenix,AZ,Arizona,85022,5137,,Associate,Priv,1998,0,0,0,,FL,1997,,,,,N/A,1996,,,,,N/A,,F,,09,0
034453,HDS Truck Driving Institute,6601 East 22nd Street,Tucson,AZ,Arizona,85710,5118,,600-899 CH,Prop,1998,0,0,0,,FL,1997,,,,,N/A,1996,,,,,N/A,,F,,09,0
001087,Arkansas Baptist College,1600 Bishop Street,Little Rock,AR,Arkansas,72202,6099,,Bachelor,Priv,1998,16,47,34,,DU,1997,12,63,19,,DU,1996,24,84,28.6,,DU,H,B,02,06,1
005732,University of Arkansas Community College at Hope,2500 South Main,Hope,AR,Arkansas,71802,0140,,Associate,Pub,1998,57,220,25.9,,DU,1997,56,173,32.4,,DU,1996,37,132,28,,DU,,B,04,06,1
030071,Hot Springs Beauty College,634 Malvern Avenue,Hot Springs,AR,Arkansas,71901,5432,,1Yr N/D,Prop,1998,3,18,22.8,*,FL,1997,3,22,24.3,*,FL,1996,10,30,33.3,,FL,,F,04,06,1
021388,Great Rivers Vocational Technical School,Highway 1 Northeast,McGehee,AR,Arkansas,71654,0747,,1Yr N/D,Pub,1998,1,5,21.4,*,FL,1997,2,5,22.2,*,FL,1996,3,18,12.9,*,FL,,F,04,06,1
012260,East Arkansas Community College,1700 Newcastle Road,Forrest City,AR,Arkansas,72335,9598,,Associate,Pub,1998,25,130,19.2,,DU,1997,13,92,14.1,,DU,1996,11,69,15.9,,DU,,B,01,06,1
001086,University of Arkansas at Pine Bluff,1200 North University Drive,Pine Bluff,AR,Arkansas,71601,2790,,Master/Dr,Pub,1998,136,712,19.1,,FL,1997,187,855,21.9,,FL,1996,266,952,27.9,,FL,H,F,04,06,1
007043,Delta Technical Institute,PO Box 280,Marked Tree,AR,Arkansas,72365,0280,,2Yr N/D,Pub,1998,2,11,17.8,*,FL,1997,2,9,11.1,*,FL,1996,1,8,8.1,*,FL,,F,01,06,1
