OPE_ID,SCH_NM,YEAR,SANC_DESC,REAS_DESC
01005800,Draughon's College of Business,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01006200,Metropolitan Community College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01024500,Commercial College of Shreveport,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01050800,CBM Education Center,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01054400,Pro Schools,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01065600,State College of Beauty,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01071200,State College of Beauty,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01076500,Phillips Junior College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01081000,Commercial College of Baton Rouge,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01103500,Van Nuys College of Business,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01113000,Phillips Junior College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01151200,State College of Beauty,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01181000,Taylor Business Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01190400,Phillips Junior College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01196300,Delta Junior College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01197100,Trend Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01199100,Belzer Yeshiva,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01224900,Texas Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01237300,IBA College of Cosmetology,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01242600,John's Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01244600,Universal College of Beauty,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01248100,Dolphin Technical Institutes,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01256200,California Paramedical & Technical College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01287900,Pat Goins Benton Road Beauty School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01291600,Hair Design School (The),1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01300300,Neilson Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
01302400,Riley College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02055800,Michigan College of Beauty,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02071600,Madame Daniel's School of Beauty Culture,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02088200,Jordan College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02097200,ABC Welding School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02114400,Kenneth's College of Hairstyling,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02133900,Bayou Techl Inst,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02154100,Romar Beauty Academy,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02154500,Larry's Academy of Hairstyling,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02154700,Miami Technical Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02166800,John Amico's School of Hair Design,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02168600,East West University,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02185300,North Main Beauty Academy,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02190200,Vogue Beauty College #12,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
00864900,Paul's Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00865100,Wilfred Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00872700,Chicago City-Wide College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00894900,Wilfred Academy of Hair & Beauty Culture,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00912700,Wilfred Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00920400,Kiamichi Technology Center,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00922100,Phillips Colleges,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00940600,Federicos Tulane College of Beauty,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00943500,Phillips Junior College At Birmingham,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00948200,Mansfield Business College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00957800,Jon Louis School of Beauty,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00958600,Sidneys Hairdressing College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00961800,Tulsa Welding School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00965400,Lake Victoria Beauty Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00965700,Career Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00965900,Kenmar Beauty Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00966900,Flamingo Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00967000,Wright Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00967400,Moler Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00970800,Eve's College of Hairstyling,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00973200,Virginia Farrell Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00987400,Moline Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00988400,Aladdin Beauty College #4,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00993200,Texas State Technical College West Texas,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
00999800,Classic Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01002000,Lewis & Clark Community College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01005800,Draughon's College of Business,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01005900,American Commercial College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01006200,Metropolitan Community College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01019600,Crandall Junior College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01024500,Commercial College of Shreveport,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01026400,South College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01028400,Jessie Lees Hair Design Inst,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01034200,Southern Oklahoma Area Vocational Technical District #20,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01035100,PSI Institute,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01050800,CBM Education Center,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01061000,Cleveland Institute of Technology,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01061200,University Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01076500,Phillips Junior College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01076900,Tennessee School of Beauty,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01081000,Commercial College of Baton Rouge,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01085900,Barclay Career School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01090900,Concorde Career Inst,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01095600,Classic Beauty Colleges,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01096600,Aladdin Beauty College #9,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01096700,Aladdin Beauty College #11,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01096800,Aladdin Beauty College #12,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01096900,Aladdin Beauty College #13,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01097400,Aladdin Beauty College #16,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01100800,Aladdin Beauty College #2,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01103400,Long Beach College of Business,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01103500,Van Nuys College of Business,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01112300,Bryman College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01112600,Garces Commercial College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01114900,Capital City Business College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01116200,National Education Center Bryman Campus,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01117500,Sawyer School of Business,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01125900,Concorde Career Institute,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01127700,Aladdin Beauty College #1,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01151000,Bryman Institute,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01153600,Tusla Academy of Hairstyling,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01158300,Allen School for Physician Aides,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01163100,"D-Jay's School of Beauty, Arts & Sciences",1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01164000,Four C College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01181000,Taylor Business Institute,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01181600,Great Lakes Techl Inst,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01184400,International Technical Institute,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01184700,Midway Paris Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01189600,Academy of Beauty Culture,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01190400,Phillips Junior College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01191200,New York Business School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01191800,Drake School of the Bronx,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01193000,Roxbury Community College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01196300,Delta Junior College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01199100,Belzer Yeshiva,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01202400,Jon et Dee,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01204700,"MTA School, Resident School",1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01209000,Reignbow Beauty Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01209400,Southwest School of Medical Assistants,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01212800,Southwestern College of Business,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01224900,Texas Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01226800,Baldwin Beauty School #5,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01228200,United Academy of Beauty,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01229600,Vogue Beauty College #2,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01229900,Aladdin Beauty College #19,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01234300,Artistic Beauty Colleges - Phoenix,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01234500,Flamingo Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01240300,Meadows Business College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01242600,John's Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01244600,Universal College of Beauty,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01248100,Dolphin Technical Institutes,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01248200,ATI Technical Training Center,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01248400,Cambridge College of Cosmetology,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01249100,Vogue College of Cosmetology #21,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01249200,Aladdin Beauty College #26,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01249800,Suzanne's Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01259100,Marion County Area Technology Center,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01260800,Du Quoin Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01261100,Ronnie & Dormans School of Hair Design,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01265000,Elegante Beauty Colleges,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01265400,Renee's Cosmetology Ctr,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01266400,Geneva Acadamy Of Barber Styling & Beauty Culture,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01287900,Pat Goins Benton Road Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01288000,Pat Goins Beauty School,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01291600,Hair Design School (The),1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01293100,Velma B's Beauty Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01294400,Bjorn's Hairstyling Academy,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01300300,Neilson Beauty College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
01302400,Riley College,1990,"Limitation, suspension, or termination of Title IV",One CDR exceeding 55.0% or 40.0% without at least a 5-point improvement
02205000,Mr David's School of Hair Design,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02224600,Tri-State Cosmetology Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02247200,Medical Careers Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02260200,Diesel Driving Academy,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02262700,Delaware County Institute of Training,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02265200,Global Business Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02276300,Reese's School of Hair Design,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02276500,Portsmouth School of Beauty Culture,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02282200,Skiles University of Hair Design,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02284200,New Tyler Barber College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02286700,Mr. Arnold's Excellence Beauty School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02292000,Diesel Truck Driver Train School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02292200,Nebraska Custom Diesel Drivers Training,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02301600,Cashier Training Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02303100,Sarasota Beauty School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02312500,Brooklyn Training Center,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02316500,Universal Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02318600,Georgia Medical Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02318900,United States Truck Driving School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02328300,Chris Logan Career College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02331000,Maryland Beauty Academy of Essex,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02332500,National Business Academy,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02346700,Rhones Beauty College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02347400,Moore Career College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02349500,Cannella School of Hair Design,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02352600,Temple Academy of Cosmetology,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02355600,International Institute of Transporation Resources,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02357200,Banking Inst,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02360000,Chicago Truck Driving School,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02499700,Career Development Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02499800,Career Development Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02541700,Coastal College,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02555500,Technical Career Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02556300,American Technical Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02579400,Draughons College of Nursing Assistance,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02580300,Mansfield School of Business,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
02581300,Career Development Institute,1990,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 35.0% or greater
