OPE_ID,SCH_NM,YEAR,SANC_DESC,REAS_DESC
01042100,National Education Center-Sawyer Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00760600,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00824900,National Education Center - Bryman Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112100,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01110700,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112300,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00809000,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02602200,North American Heating & Air Conditioning Training Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03072300,Bryman College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01298900,Oceanside College of Beauty,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01284200,Oxnard College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01307700,Page Antelope Valley Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00968700,Phillips Junior College Condie Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00841600,Richards Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01309500,Salon Success Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02328400,Rosston Schools of Mens Hair Design,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01309700,Salvatores College of Hairstyling,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00127200,San Bernardino Valley College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02241600,San Diego Community College Centers for Education and Technology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02122400,Santa Rosa Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112200,Sawyer College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00787200,Sawyer College at Ponoma,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00860100,Sawyer College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00719000,WyoTech,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02218400,Technical Health Careers School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03071200,Travel & Trade Career Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00792600,Travel & Trade Career Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02236400,"Thanh Le College, School of Cosmetology",1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02580700,Truck Driving Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00449200,Watterson College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02585000,Watterson College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00429700,Watterson College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02061600,Waynes College of Beauty,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02586500,Western Truck School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02072200,Artistic Beauty Colleges-Arvada,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00754700,Denver Automotive & Diesel College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02358400,Commonwealth International University,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01285000,International Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00450700,Parks College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02322700,Allstate Tractor Trailor Training School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01085900,Barclay Career School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02279200,Dudley Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02132800,National Conservatory of Dramatic Arts,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01025100,National Education Center - Capitol Hill Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01172700,Delaware Technical & Community College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02337300,Academy of Creative Hair Design,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02346200,AMI American Motorcycle Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02357400,Arlington Beauty Care Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02293200,ATI Career Training Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03072900,Avanti Hair Tech,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02186300,Avanti Hair Tech,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02300700,Barna College of Health Sciences,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02142500,Beauty Careers Training Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02515400,City College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02591400,Diesel Institute of America,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02148200,Fashion Focus Hair Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02256300,Ferrels's Academy of Cosmetology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02569900,Florida School of Business,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02218700,Florida Technical College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02598200,Florida Technical College of Jacksonville,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02598100,Florida Technical College - Tampa,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00814600,Florida Metropolitan University,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112600,Garces Commercial College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02601600,Henry W Brewster Technical Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02601800,Hialeah Technical Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02257900,International Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00149700,Jones College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02521400,Lakeland Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02148300,Manhattan Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02601900,Miami Institute of Technology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02122800,Mr Dels School of Cosmetology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02121800,National School of Technology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00978400,National Education Center-Bauder College Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02149900,Normandy Beauty School of Jacksonville,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02302300,Orlando Academy of Beauty Culture,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00453100,Phillips Junior College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00560500,Pinellas Technical Education Center - Clearwater Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01021000,Prospect Hall School of Business,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02189400,Ray-Mar Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02266300,Rehberg's Hairstyling Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00910400,Riverside Hairstyling Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02508700,Omni Technical School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02623400,RTI Technical Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01125600,United Electronics Inst,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00752600,Washington Holmes Technical Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02178400,West Technical Education Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00964800,Woodys Hairstyling Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02621400,Asher School of Business,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02521000,Dekalb Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02318600,Georgia Medical Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02284300,Interactive College of Technology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00576300,Central Georgia Technical College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01240300,Meadows Business College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01112900,National Education Center Bryman Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02266200,American Professional Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02321400,Roffler - Moler Hairstyling College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
03081500,Southeastern Beauty Schools,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02289000,Bill Hills College of Cosmetology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00848600,National Education Center National Institute of Technology Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02319800,Headmasters School of Hair Design,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02342600,Lady Sandras Academy of Beauty,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00903400,Catherine College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00165000,City Colleges of Chicago - Malcolm X College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02549900,Consumer Electronics Training Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01260800,Du Quoin Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02051600,Hi Fashion Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00965400,Lake Victoria Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01122100,"National Education Center, Bryman Campus",1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01083600,Pivot Point International Cosmetology Research Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02166900,Scharfenberg Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02185400,Saint Augustine College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02144100,State of the Art Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01181000,Taylor Business Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02159300,Academy of Hair Care,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02317500,Academy of Hair Care,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02349100,Hair Fashions by Kaye Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00967000,Wright Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01046700,Amtech Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01011200,Bryan Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01316500,Climate Control Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00191400,Donnelly College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00191900,Garden City Community College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02251800,Hairbenders School of Hairstyling,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02491900,Liberal Academy Of Hair Design,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00958600,Sidneys Hairdressing College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00461400,Wichita Business College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02570600,CareerCom Junior College of Business,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02340800,J & M Academy of Cosmetology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02522900,East Kentucky Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01291700,Hair Design School  (The),1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02252900,Kentucky College of Barbering & Hairstyling,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02139800,Webster County Area Technology Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01273800,Kentucky Technical - Mayfield/Graves County Area Vocational Educ. Ctr,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01240400,Lexington Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00755000,National Education Center Kentucky College of Technology Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02323700,Pat Wilson Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01296800,Hair Design School (The),1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01089500,Somerset Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02522400,Abbeville Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02301800,Art of Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00462100,Ayers Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02582300,Bolton Avenue Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01196300,Delta Junior College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01062600,Delta Schools,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00989800,Demmon School of Beauty,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01196400,Geneva's Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01184100,John Jay Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02265600,John Jay Kenner Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02258400,Aveda Institute Baton Rouge,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02620100,Louisiana Hair Design College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02191800,Moler Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00967400,Moler Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02526900,Moler Beauty College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01288000,Pat Goins Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01282300,Pat Goins Ruston Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01115300,Phillips Junior College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02327800,Pineville Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02599300,Southern Technical College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02317700,Louisiana Technical College - Tallulah Campus,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01096000,Mansfield Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02092100,Massachusetts School of Barbering & Men's Hairstyling,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01151000,Bryman Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02204100,New England Tractor Trailer Training School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00748200,TAD Technical Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02523400,Annapolis Beauty Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02574600,Automation Academy,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02494700,Baltimore Studio of Hair Design,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00465000,Chesapeake College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02545400,North America Trade Schools,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02344400,Gordon Phillips School of Beauty Culture,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02197400,Woodbridge Business Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02539700,Edwards School of Cosmetology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02088200,Jordan College,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01255500,M.J. Murphy Beauty College of Saginaw,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00755300,Michigan Career Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
01315500,O\E Learning Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
00982800,National Institute of Technology,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02563100,Preston & Annas Beauty School,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02307000,Ross Medical Education Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02117900,Ross Technical Institute,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
02180100,Ross Medical Education Center,1992,"Immediate loss of GSL, FFEL, and FDSLP",Three CDRs equal to 25.0% or greater
